Dataset,N_Samples,N_Features,Missing_Values,Target_Classes,Execution_Status,Accuracy,Precision_Macro,Recall_Macro,F1_Macro,Training_Time_sec
dataset_3_kr-vs-kp.csv,3196,36,0,2,Success,0.8801623630672927,0.8807450856039928,0.8790138363117983,0.8795320474108678,3.6478400230407715
dataset_43_haberman.csv,306,3,0,2,Success,0.7353781068217875,0.36768905341089375,0.5,0.42369666893384056,0.30699586868286133
dataset_444_analcatdata_boxing2.csv,132,3,0,2,Success,0.4398860398860399,0.43824180205759156,0.4378017080958257,0.4314059469941823,0.11969137191772461
dataset_448_analcatdata_boxing1.csv,120,3,0,2,Success,0.6166666666666666,0.5714895561954385,0.5792588702147526,0.5636789635485288,0.15360331535339355
dataset_450_analcatdata_lawsuit.csv,264,4,0,2,Success,0.7724963715529753,0.5782914731109836,0.6943367346938776,0.548308575287424,0.2614281177520752
dataset_451_irish.csv,500,5,32,2,Success,0.952,0.9509161697840943,0.955646190000531,0.9515341732946385,0.6288163661956787
dataset_461_analcatdata_creditscore.csv,100,6,0,2,Success,0.7300000000000001,0.6166287878787878,0.6301419413919414,0.6128561879297173,0.45069456100463867
dataset_463_backache.csv,180,31,0,2,Success,0.6055555555555555,0.5439067879556169,0.6029845180310975,0.505010176020603,0.2295546531677246
dataset_466_schizo.csv,340,14,834,2,Success,0.4970588235294118,0.5043491524550024,0.5052772563945431,0.479251628621254,0.09139418601989746
dataset_470_profb.csv,672,9,1200,2,Success,0.5417468214483139,0.5143068018492771,0.5182004530553307,0.5082911715352989,1.1905434131622314
dataset_481_biomed.csv,209,8,15,2,Success,0.856562137049942,0.8432532260767556,0.8505508870214753,0.8442526461298077,0.4274251461029053
dataset_49_heart-c.csv,303,13,7,2,Success,0.7589071038251367,0.7529715783033977,0.7560444374947417,0.7526500544632878,0.39273858070373535
dataset_50_tic-tac-toe.csv,958,9,0,2,Success,0.5636725567190227,0.5496495506869058,0.5546113174406717,0.5385506881485517,0.6730866432189941
dataset_51_heart-h.csv,294,13,782,2,Success,0.75885447106955,0.7532726532726534,0.7614542014319803,0.7462749190959996,0.37313270568847656
dataset_55_hepatitis.csv,155,19,167,2,Success,0.6838709677419355,0.6281874807339203,0.6793333333333333,0.6185607150682865,0.30521678924560547
dataset_56_vote.csv,435,16,392,2,Success,0.8965517241379309,0.888996148486244,0.8965315308947763,0.8913077600817871,0.8017995357513428
dataset_714_fruitfly.csv,125,4,0,2,Success,0.544,0.5606547619047619,0.5303905653170359,0.5145959024635495,0.10798382759094238
dataset_719_veteran.csv,137,7,0,2,Success,0.503968253968254,0.5563018151924802,0.5431132979507592,0.4821529329915385,0.22769498825073242
dataset_720_abalone.csv,4177,8,0,2,Success,0.6488359166833796,0.6542057575979484,0.6515777336001072,0.6320493097152212,0.574047327041626
dataset_724_analcatdata_vineyard.csv,468,3,0,2,Success,0.5318691374971403,0.49262545693908144,0.5296792104981873,0.47116200244600953,0.16252732276916504
dataset_738_pharynx.csv,195,10,2,2,Success,0.7538461538461538,0.7444713197430588,0.749705233432855,0.7381917380332428,0.33640050888061523
dataset_741_rmftsa_sleepdata.csv,1024,2,0,2,Success,0.5907221425155428,0.6116452127452476,0.5924019600689758,0.577323526655875,0.38906264305114746
dataset_745_auto_price.csv,159,15,0,2,Success,0.8929435483870968,0.8997516652145808,0.885021645021645,0.8795213764115365,0.6566929817199707
dataset_747_servo.csv,167,4,0,2,Success,0.7547237076648842,0.6989242783360432,0.7306477821695212,0.6883755312067145,0.5131309032440186
dataset_748_analcatdata_wildcat.csv,163,5,0,2,Success,0.6695075757575758,0.598827219059667,0.5988577075098815,0.5768257749635679,0.17731571197509766
dataset_757_meta.csv,528,21,504,2,Success,0.7133872416891285,0.5541310483345424,0.5633151059466849,0.5214664731705172,1.3712387084960938
dataset_764_analcatdata_apnea3.csv,450,3,0,2,Success,0.8577777777777778,0.8212042234696606,0.6435192307692307,0.6675589268151,0.6521916389465332
dataset_765_analcatdata_apnea2.csv,475,3,0,2,Success,0.8989473684210527,0.7156526226051062,0.616302183524012,0.6279023867474416,0.7167460918426514
dataset_767_analcatdata_apnea1.csv,475,3,0,2,Success,0.8799999999999999,0.814992211341138,0.6010863561725631,0.6053807345420102,0.5757379531860352
dataset_771_analcatdata_michiganacc.csv,108,3,0,2,Success,0.6753246753246753,0.6704828504828505,0.6831073093573095,0.6635117019412371,0.3077809810638428
dataset_784_newton_hema.csv,140,3,0,2,Success,0.5142857142857143,0.5291520467836257,0.5284825846667952,0.4987743613338903,0.18432283401489258
dataset_786_cleveland.csv,303,13,6,2,Success,0.7526229508196721,0.754745349833993,0.7511403782998609,0.7488958191806618,0.41549158096313477
dataset_796_cpu.csv,209,7,0,2,Success,0.918931475029036,0.8883623321123322,0.9297819206655416,0.9027147721630161,1.0302016735076904
dataset_798_cholesterol.csv,303,13,6,2,Success,0.5475409836065575,0.5513672505809603,0.5439694487113842,0.5397463499341215,0.11751437187194824
dataset_802_pbcseq.csv,1945,18,1133,2,Success,0.5357326478149099,0.5357860924461941,0.5354577314919483,0.5345521959014672,2.6711645126342773
dataset_810_pbc.csv,418,18,1239,2,Success,0.614859437751004,0.6051679937709349,0.606989568080659,0.6001450080349848,0.2787899971008301
